school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,G1_scale,G2_scale,G3_scale,subject,GT_scale,G1_scale_rank,G2_scale_rank,G3_scale_rank,GT_scale_rank,G1_scale_rank_bin,G2_scale_rank_bin,G3_scale_rank_bin,GT_scale_rank_bin
GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,9,10,11,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,port,-0.5924445354330621,777,721,614,773,6,6,5,6
GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,16,18,18,1.677241727584828,2.2085276546131807,1.887756120524079,port,2.0185558738440337,44,2,4,25,2,1,1,1
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,14,17,17,0.9481527247699899,1.8650494739652166,1.5779827394317587,port,1.5352581617407375,147,31,36,68,3,1,1,2
GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13,14,14,0.5836082233625709,0.8346149320213242,0.6486625961547973,port,0.7226302841073283,281,189,232,246,4,3,3,4
GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,7,11,11,-1.603658785081943,-0.1958196099225682,-0.28065754712216395,port,-0.7272628522025616,986,568,614,820,8,5,5,7
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,14,17,17,0.9481527247699899,1.8650494739652166,1.5779827394317587,port,1.5352581617407375,147,31,36,68,3,1,1,2
GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,8,10,10,-1.2391142836745241,-0.5392977905705323,-0.5904309282144844,port,-0.8282014090999696,920,721,778,848,7,6,6,7
GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,10,13,13,-0.510025280859686,0.4911367513733601,0.3388892150624769,port,0.11187952026873549,651,280,357,478,6,4,4,5
MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,12,12,12,0.21906372195515192,0.14765857072539595,0.029115833970156463,port,0.13839401510662366,388,401,486,457,4,4,5,5
MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,10,10,10,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,port,-0.5732953056293772,651,721,778,747,6,6,6,6
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,10,10,11,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,port,-0.46499148369776594,651,721,614,705,6,6,5,6
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,0,16,17,17,1.677241727584828,1.8650494739652166,1.5779827394317587,port,1.7901642652113299,44,31,36,43,2,1,1,2
MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,0,6,8,9,-1.968203286489362,-1.2262541518664605,-0.9002043093068048,port,-1.431586907904359,1026,929,884,968,9,7,7,8
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,0,10,10,10,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,port,-0.5732953056293772,651,721,778,747,6,6,6,6
MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,0,6,6,7,-1.968203286489362,-1.9132105131623889,-1.5197510714914457,port,-1.8883701251697675,1026,1015,977,1017,9,9,8,9
MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,13,14,14,0.5836082233625709,0.8346149320213242,0.6486625961547973,port,0.7226302841073283,281,189,232,246,4,3,3,4
MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2,4,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,4,10,9,11,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,port,-0.5850792703988588,651,836,614,766,6,7,5,6
MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,0,10,10,10,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,port,-0.5732953056293772,651,721,778,747,6,6,6,6
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,6,7,8,-1.968203286489362,-1.5697323325144248,-1.2099776903991253,port,-1.6599785165370635,1026,998,941,1002,9,8,8,8
MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,0,12,11,12,0.21906372195515192,-0.1958196099225682,0.029115833970156463,port,0.018306228405530756,388,568,486,502,4,5,5,5
MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,10,11,12,-0.510025280859686,-0.1958196099225682,0.029115833970156463,port,-0.2365998750650616,651,568,486,602,6,5,5,5
MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,14,16,16,0.9481527247699899,1.5215712933172525,1.2682093583394383,port,1.306866553108033,147,56,71,100,3,2,2,2
MS,M,16,U,GT3,T,1,1,at_home,services,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,0,7,0,0,-1.603658785081943,-3.9740795970501734,-3.688164739137689,port,-3.239570547162308,986,1038,1030,1040,8,9,9,9
MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,4,8,9,9,-1.2391142836745241,-0.8827759712184965,-0.9002043093068048,port,-1.056593017732674,920,836,884,906,7,7,7,7
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,12,13,14,0.21906372195515192,0.4911367513733601,0.6486625961547973,port,0.4750894456709392,388,280,232,332,4,4,3,4
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,7,9,8,-1.603658785081943,-0.8827759712184965,-1.2099776903991253,port,-1.2923498913995815,986,836,941,948,8,7,8,8
MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,9,10,11,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,port,-0.5924445354330621,777,721,614,773,6,6,5,6
MS,M,15,R,GT3,T,1,1,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,2,4,4,8,7,9,9,-1.603658785081943,-0.8827759712184965,-0.9002043093068048,port,-1.1840460694679702,986,836,884,937,8,7,7,8
MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,11,11,11,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,port,-0.21745064526137675,509,568,614,588,5,5,5,5
MS,M,17,R,GT3,T,2,1,other,other,other,mother,3,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,5,5,3,8,8,10,9,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,port,-0.9365052310315809,920,721,884,869,7,6,7,7
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,16,16,17,1.677241727584828,1.5215712933172525,1.5779827394317587,port,1.6700764785102369,44,56,36,49,2,2,1,2
MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,3,11,13,13,-0.14548077945226706,0.4911367513733601,0.3388892150624769,port,0.23933257200403169,509,280,357,433,5,4,4,5
MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,1,2,15,15,15,1.3126972261774088,1.1780931126692884,0.9584359772471177,port,1.2059279962106249,88,94,156,120,2,2,3,3
MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,4,9,10,11,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,port,-0.5924445354330621,777,721,614,773,6,6,5,6
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,0,10,8,8,-0.510025280859686,-1.2262541518664605,-1.2099776903991253,port,-1.0300785228947855,651,929,941,894,6,7,8,7
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,3,9,8,8,-0.874569782267105,-1.2262541518664605,-1.2099776903991253,port,-1.1575315746300816,777,929,941,925,6,7,8,7
MS,F,15,U,GT3,T,2,1,at_home,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,2,0,9,10,9,-0.874569782267105,-0.5392977905705323,-0.9002043093068048,port,-0.8090521792962847,777,721,884,835,6,6,7,7
MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,2,0,13,14,15,0.5836082233625709,0.8346149320213242,0.9584359772471177,port,0.8309341060389397,281,189,156,214,4,3,3,3
MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,4,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,F,16,R,GT3,T,1,1,other,other,home,father,4,4,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,0,13,10,13,0.5836082233625709,-0.5392977905705323,0.3388892150624769,port,0.1339753153713454,281,721,357,468,4,6,4,5
MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,2,10,9,10,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,port,-0.6933830923304701,651,836,778,794,6,7,6,6
MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,1,11,10,11,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,port,-0.33753843196246963,509,721,614,632,5,6,5,6
MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,2,0,13,12,14,0.5836082233625709,0.14765857072539595,0.6486625961547973,port,0.48245471070514245,281,401,232,329,4,4,3,4
MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,2,0,13,14,14,0.5836082233625709,0.8346149320213242,0.6486625961547973,port,0.7226302841073283,281,189,232,246,4,3,3,4
MS,F,15,R,LE3,T,2,2,other,other,other,father,1,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,2,14,11,12,0.9481527247699899,-0.1958196099225682,0.029115833970156463,port,0.2732123318761232,147,568,486,401,3,5,5,4
MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,11,11,11,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,port,-0.21745064526137675,509,568,614,588,5,5,5,5
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,9,8,8,-0.874569782267105,-1.2262541518664605,-1.2099776903991253,port,-1.1575315746300816,777,929,941,925,6,7,8,7
MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,0,10,9,11,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,port,-0.5850792703988588,651,836,614,766,6,7,5,6
MS,F,16,R,GT3,T,2,2,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,2,1,14,13,14,0.9481527247699899,0.4911367513733601,0.6486625961547973,port,0.7299955491415318,147,280,232,237,3,4,3,3
MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,4,1,13,12,13,0.5836082233625709,0.14765857072539595,0.3388892150624769,port,0.3741508887735312,281,401,357,358,4,4,4,4
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,13,12,13,0.5836082233625709,0.14765857072539595,0.3388892150624769,port,0.3741508887735312,281,401,357,358,4,4,4,4
MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,4,13,12,12,0.5836082233625709,0.14765857072539595,0.029115833970156463,port,0.2658470668419199,281,401,486,402,4,4,5,4
MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2,2,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,5,2,12,11,12,0.21906372195515192,-0.1958196099225682,0.029115833970156463,port,0.018306228405530756,388,568,486,502,4,5,5,5
MS,F,16,R,LE3,T,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,4,0,14,14,16,0.9481527247699899,0.8346149320213242,1.2682093583394383,port,1.0666909797058473,147,189,71,168,3,3,2,3
MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,4,10,8,10,-0.510025280859686,-1.2262541518664605,-0.5904309282144844,port,-0.8134708790315629,651,929,778,838,6,7,6,7
MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,2,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,F,15,U,GT3,T,2,2,other,services,course,mother,2,3,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,0,12,13,14,0.21906372195515192,0.4911367513733601,0.6486625961547973,port,0.4750894456709392,388,280,232,332,4,4,3,4
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,10,8,8,-0.510025280859686,-1.2262541518664605,-1.2099776903991253,port,-1.0300785228947855,651,929,941,894,6,7,8,7
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,12,10,11,0.21906372195515192,-0.5392977905705323,-0.28065754712216395,port,-0.21008538022717343,388,721,614,582,4,6,5,5
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,0,7,7,8,-1.603658785081943,-1.5697323325144248,-1.2099776903991253,port,-1.5325254648017674,986,998,941,981,8,8,8,8
MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,4,9,9,10,-0.874569782267105,-0.8827759712184965,-0.5904309282144844,port,-0.8208361440657662,777,836,778,839,6,7,6,7
MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,2,0,9,9,10,-0.874569782267105,-0.8827759712184965,-0.5904309282144844,port,-0.8208361440657662,777,836,778,839,6,7,6,7
MS,F,17,R,GT3,T,2,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,yes,no,no,yes,5,5,3,1,1,3,2,9,10,11,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,port,-0.5924445354330621,777,721,614,773,6,6,5,6
MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,4,0,9,10,9,-0.874569782267105,-0.5392977905705323,-0.9002043093068048,port,-0.8090521792962847,777,721,884,835,6,6,7,7
MS,F,16,R,GT3,T,2,2,other,other,course,father,3,2,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,2,1,1,9,10,11,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,port,-0.5924445354330621,777,721,614,773,6,6,5,6
MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,no,yes,no,no,yes,no,no,no,4,3,4,1,2,1,6,7,7,8,-1.603658785081943,-1.5697323325144248,-1.2099776903991253,port,-1.5325254648017674,986,998,941,981,8,8,8,8
MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,4,0,11,10,11,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,port,-0.33753843196246963,509,721,614,632,5,6,5,6
MS,F,16,U,GT3,T,2,2,other,services,course,father,1,1,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,1,4,3,1,9,10,10,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,port,-0.7007483573646734,777,721,778,806,6,6,6,7
MS,F,18,R,LE3,A,3,2,other,other,course,other,2,3,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,2,6,7,9,10,-1.603658785081943,-0.8827759712184965,-0.5904309282144844,port,-1.0757422475363587,986,836,778,915,8,7,6,7
MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,3,6,7,9,9,-1.603658785081943,-0.8827759712184965,-0.9002043093068048,port,-1.1840460694679702,986,836,884,937,8,7,7,8
MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,8,9,10,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,port,-0.9482891958010625,920,836,778,879,7,7,6,7
MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2,1,1,no,no,no,no,no,no,yes,yes,3,2,3,1,1,2,4,9,11,10,-0.874569782267105,-0.1958196099225682,-0.5904309282144844,port,-0.5806605706635806,777,568,778,763,6,5,6,6
MS,F,19,U,GT3,T,1,1,other,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,1,1,12,7,8,9,-1.603658785081943,-1.2262541518664605,-0.9002043093068048,port,-1.3041338561690627,986,929,884,951,8,7,7,8
MS,F,16,R,GT3,A,2,2,health,other,course,mother,1,2,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,3,2,8,10,10,-1.2391142836745241,-0.5392977905705323,-0.5904309282144844,port,-0.8282014090999696,920,721,778,848,7,6,6,7
MS,F,17,U,GT3,T,0,1,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2,4,4,3,5,5,5,9,9,10,-0.874569782267105,-0.8827759712184965,-0.5904309282144844,port,-0.8208361440657662,777,836,778,839,6,7,6,7
MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,no,yes,no,4,4,5,1,3,3,0,8,9,9,-1.2391142836745241,-0.8827759712184965,-0.9002043093068048,port,-1.056593017732674,920,836,884,906,7,7,7,7
MS,F,16,U,GT3,T,3,3,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,no,yes,yes,4,5,4,1,1,4,0,14,13,13,0.9481527247699899,0.4911367513733601,0.3388892150624769,port,0.6216917272099204,147,280,357,272,3,4,4,4
MS,F,16,R,LE3,T,1,1,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,4,2,14,14,14,0.9481527247699899,0.8346149320213242,0.6486625961547973,port,0.8500833358426245,147,189,232,206,3,3,3,3
MS,M,17,U,GT3,T,3,3,services,at_home,course,mother,2,4,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,10,11,10,-0.510025280859686,-0.1958196099225682,-0.5904309282144844,port,-0.4532075189282843,651,568,778,695,6,5,6,6
MS,F,16,U,GT3,T,2,1,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,0,14,13,14,0.9481527247699899,0.4911367513733601,0.6486625961547973,port,0.7299955491415318,147,280,232,237,3,4,3,3
MS,F,16,U,GT3,T,2,2,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,1,2,5,0,17,16,16,2.041786228992247,1.5215712933172525,1.2682093583394383,port,1.6892257083139217,20,56,71,47,1,2,2,2
MS,M,17,U,GT3,T,1,2,other,other,course,father,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,12,6,7,7,-1.968203286489362,-1.5697323325144248,-1.5197510714914457,port,-1.7682823384686748,1026,998,977,1007,9,8,8,9
MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,14,12,13,0.9481527247699899,0.14765857072539595,0.3388892150624769,port,0.5016039405088274,147,401,357,308,3,4,4,4
MS,M,17,R,LE3,T,2,2,services,services,other,mother,3,4,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,3,2,10,8,9,-0.510025280859686,-1.2262541518664605,-0.9002043093068048,port,-0.9217747009631744,651,929,884,864,6,7,7,7
MS,F,16,U,GT3,T,1,1,other,other,course,other,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,5,0,14,14,14,0.9481527247699899,0.8346149320213242,0.6486625961547973,port,0.8500833358426245,147,189,232,206,3,3,3,3
MS,F,19,U,LE3,T,2,2,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,1,1,0,12,13,13,0.21906372195515192,0.4911367513733601,0.3388892150624769,port,0.3667856237393278,388,280,357,368,4,4,4,4
MS,F,17,R,GT3,T,1,1,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,0,11,11,11,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,port,-0.21745064526137675,509,568,614,588,5,5,5,5
MS,F,20,U,GT3,T,3,3,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,4,3,8,11,9,10,-0.14548077945226706,-0.8827759712184965,-0.5904309282144844,port,-0.5659300405951739,509,836,778,739,5,7,6,6
MS,F,17,U,LE3,T,1,1,other,services,course,father,1,3,0,no,yes,no,no,yes,yes,no,yes,4,3,3,1,1,3,0,11,11,10,-0.14548077945226706,-0.1958196099225682,-0.5904309282144844,port,-0.32575446719298806,509,568,778,627,5,5,6,6
MS,M,17,R,GT3,T,2,2,other,other,course,mother,3,1,1,no,yes,no,no,no,yes,yes,no,4,4,5,1,2,5,0,10,9,9,-0.510025280859686,-0.8827759712184965,-0.9002043093068048,port,-0.8016869142620814,651,836,884,832,6,7,7,7
MS,F,16,R,LE3,T,1,1,at_home,other,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,0,16,17,18,1.677241727584828,1.8650494739652166,1.887756120524079,port,1.8984680871429411,44,31,4,36,2,1,1,1
MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,15,17,17,1.3126972261774088,1.8650494739652166,1.5779827394317587,port,1.6627112134760336,88,31,36,53,2,1,1,2
MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,4,1,11,9,10,-0.14548077945226706,-0.8827759712184965,-0.5904309282144844,port,-0.5659300405951739,509,836,778,739,5,7,6,6
MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,7,7,7,-1.603658785081943,-1.5697323325144248,-1.5197510714914457,port,-1.6408292867333787,986,998,977,991,8,8,8,8
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8,-1.2391142836745241,-1.9132105131623889,-1.2099776903991253,port,-1.5251601997675637,920,1015,941,980,7,9,8,8
MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,2,7,6,7,-1.603658785081943,-1.9132105131623889,-1.5197510714914457,port,-1.7609170734344715,986,1015,977,1006,8,9,8,9
MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,3,8,9,8,10,-0.874569782267105,-1.2262541518664605,-0.5904309282144844,port,-0.940923930766859,777,929,778,872,6,7,6,7
MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,0,14,16,16,0.9481527247699899,1.5215712933172525,1.2682093583394383,port,1.306866553108033,147,56,71,100,3,2,2,2
MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,2,0,14,14,15,0.9481527247699899,0.8346149320213242,0.9584359772471177,port,0.9583871577742358,147,189,156,183,3,3,3,3
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,8,5,8,-1.2391142836745241,-2.256688693810353,-1.2099776903991253,port,-1.6452479864686569,920,1022,941,992,7,9,8,8
MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0,-1.2391142836745241,-1.5697323325144248,-3.688164739137689,port,-2.271502988519362,920,998,1030,1027,7,8,9,9
